,Sentence 1,Sentence 2,Annotation scores,PV-DM,PV-DBOW,Sent2vec,Skip-thoughts,Jaccard,Qgram,Skip-gram max pooling,CBOW max pooling,Hybrid model
65,"Oct-4-dependent transcriptional networks have been described regulating self-renewal and pluripotency in human and mouse ES and EC cells and in human mesenchymal cells.
","Co-transfection of miRVec-miR-204  and the Renilla-3′ UTR plasmid was in HEK293T cells with TransIT-LT1 Transfection Reagent (Mirus)
",0.0,0.1613138261736878,0.15519189595436286,0.20360695704258416,0.19607882905108087,0.030303030303030304,0.08225108225108226,0.8959602914104006,0.9383161107488087,0.39376727272806455
66,"This oxidative branch activity is elevated in comparison to many cancer cell lines, where the oxidative branch is typically reduced and accounts for <20% of the carbon flow through PPP.
","The Downward laboratory  went all the way from identifying GATA2 as a novel synthetic lethal gene to validating it using Kras-driven GEM models.
",0.0,0.03788700813081231,0.024398385289607943,0.2470226113922569,0.38568751245662636,0.0,0.01606425702811245,0.9294032722991314,0.8061521933461134,0.1928329457884299
67,"The expression of mutant K-Ras alone is sufficient to drive malignant progression, whereas elimination of mutant K-Ras from established tumors leads to tumor regression.
","The results of research  represent a very important advance in the long-standing fight to conquer lung cancer.
",0.2,0.2611765376011576,0.26141796147983715,0.2400679348943797,0.36449058610450724,0.0,0.05963302752293578,0.9442715452354901,0.9278332116166892,0.7746409735765738
68,"Considerable evidence indicates that cancer cells develop dependencies on normal functions of certain genes that can potentially be exploited to improve therapeutic strategies.
"," In the case of cell response to stress, cyclin D1 can be degraded through its binding to the anaphase-promoting complex and a RXXL sequence located in the NH2-terminal part of the protein.
",0.0,0.006528624054607392,0.02733911224569759,0.30103054450222094,0.4055361096905868,0.0,0.08527131782945736,0.9152144107774312,0.8927382622587112,0.12151541236623764
69,"In PC9 cells, loss of GATA6 and/or HOPX did not alter cell growth whereas reduction of GATA2 and EGFR inhibited cell viability as previously reported.
","It has been shown that the activities of many regulatory factors of checkpoints are lost or arrested during the process of tumorigenesis.
",0.2,0.25414719074202874,0.23820362786400462,0.3012967788350185,0.4008813622029843,0.0,0.04854368932038835,0.9138088602160026,0.9022117448286212,0.41742973868080213
70,"A recent study identified the importance of the GATA2 transcriptional network in RAS oncogene-driven NSCLC and suggested effective combinations targeting the proteasome together with IL-1 and Rho-signalling.
","The anaphase promoting complex (APC) is responsible for the rapid degradation of cyclin D1 in cells irradiated with ionizing radiation.
",0.2,0.25549448202069563,0.19280107682428835,0.32255014692907463,0.4878326584376006,0.0,0.0708955223880597,0.9198034699407605,0.8695739995350451,0.7885352019424072
71,"The researchers screened human NSCLC cell lines carrying either wild-type or mutant KRAS with an RNAi library against 7,000 human genes.
","Recently, it was shown that Gata2 fulfills such role in mutant Kras induced NSCLC.
",1.8,0.2748091300356666,0.2705204760759919,0.48132746049041525,0.4957099518726713,0.13636363636363635,0.13548387096774195,0.9409497077568408,0.8741963886630474,1.4848288232751212
72,"A number of studies have identified unbiased strategies to treat KRAS mutant cancers through RNA interference screens, including inhibition of TAK1, STK33, TBK1, WT1, GATA2, and BCL-XL/MEK.
","This would also permit the use of inhibitors that target a single normal protein on which in particular the tumor cells depend as the result of a mutation in a defined pathway.
",1.4,0.19620249615218766,0.018794313878942617,0.3515681515332975,0.4801536895624295,0.0,0.06439393939393939,0.9315367590768792,0.8850473936215831,0.5583849549863089
73,"The researchers combined available inhibitors selective for two of the pathways regulated by GATA2 to treat mice with Kras-driven NSCLCs.
","In PC9 cells, loss of GATA6 and/or HOPX did not alter cell growth, whereas reduction of GATA2 and EGFR inhibited cell viability as previously reported.
",1.8,0.19789985327013163,0.2583482905043248,0.4684422584694347,0.4130575435905617,0.03333333333333333,0.0867579908675799,0.9476936605314811,0.8938637119315885,1.5040026194354184
74,"They identified that some genes involved in RHO-related signaling pathways were occupied by GATA2 in KRAS mutant but not wild-type tumor cells.
","The researchers combined available inhibitors selective for two of the pathways regulated by GATA2 to treat mice with Kras-driven NSCLCs
",2.0,0.4298838882786139,0.4059397693217904,0.49525311727621957,0.3632390539616455,0.11538461538461539,0.140625,0.972581116732896,0.9524919412742744,2.5308900020827263
75,"The in vivo data is still preliminary and other potential roadblocks such as drug resistance have not been examined.
","The GEM model used in this study retains wild-type Tp53, suggesting that the tumors successfully treated with bortezomib and fasudil might not be as aggressive as those in most NSCLC patients
",0.0,0.25294454343075334,0.2770902633741943,0.18049734307983106,0.1788920734268478,0.0,0.024390243902439025,0.935923198584832,0.8632831684258256,0.5618666821030338
76,"In spite of these caveats, the results of research represent a very important advance in the long-standing fight to conquer lung cancer
","We should consider the data of research as an exciting but early step in the long process of drug discovery.
",0.8,0.3778296629998143,0.26647006197415946,0.3788199333112731,0.2687321801509067,0.09523809523809523,0.10967741935483871,0.9450218784161224,0.8278582523140493,1.500319882342371
77,"Here, looking for agents that could specifically kill KRAS mutant cells, they found that knockdown of GATA2 was synthetically lethal with KRAS mutation
","Not surprisingly, GATA2 knockdown in KRAS mutant cells resulted in a striking reduction of active GTP-bound RHO proteins, including the downstream ROCK kinase
",2.2,0.36937462183713116,0.386548552472928,0.5579988945193803,0.4682829251899477,0.18518518518518517,0.19811320754716982,0.9671191161729314,0.8567836789476224,2.566661137731767
78,"In lung tumors, TRAF6 levels can become elevated by several mechanisms.
","GATA2lox/lox Sporadic infection of lung cells with Adeno-Cre virus GATA2 loss induces regression of established tumors
",1.4,0.41349070830575996,0.45551181909662924,0.28410582543146806,0.19939410409700653,0.1,0.06918238993710692,0.9291010134601116,0.7644948565246453,1.6211025154643277
79,"GATA2 is also of considerable interest; genetic ablation leads to tumor regression in mouse models of adenocarcinoma of the lung, and whereas this transcription factor may appear to be the least druggable of targets, its role in regulating the proteasome suggested therapeutic approaches that appear very promising 
","The GATA2 transcription factor, which is essential for oncogenic K-ras-dependent lung tumor development, binds to the TRAF6 promoter and enhances its expression.
",1.8,0.42231075801593587,0.46687567196855695,0.43526599712553227,0.18742173649751637,0.1282051282051282,0.16049382716049382,0.966723713619266,0.8642733020548186,2.3080269841029715
80,"BAF53 and β-actin subunits have been implicated in mammalian SWI/SNF-regulated binding to the chromatin/nuclear matrix.
","β-actin and actin-related proteins have been found in the various ATP-dependent chromatin remodeling complexes
",3.0,0.6334936910474167,0.5850777251107627,0.5278615921310855,0.43874079376403263,0.1,0.1402439024390244,0.9514142879259758,0.9629570920552728,2.387285005494107
81,"Human Wts2 is a phosphorylation target of Aurora-A kinase, and this phosphorylation plays a role in regulating centrosomal localization of hWts2.
","Similarly to PLK1, Aurora-A activity is required for the enrichment or localisation of multiple centrosomal factors which have roles in maturation, including LATS2 and CDK5RAP2/Cnn.
",1.2,0.5544185079184158,0.5771720366745333,0.6747082696040824,0.7644690208247671,0.08,0.19444444444444445,0.9456255188663111,0.9872292499082543,2.5411614102268985
82,"Changes in miR-146a and miR-146b expression and/or binding have also been implicated in the metastatic and proliferative response associated with the development of papillary thyroid carcinoma (PTC) and cervical cancer, ovarian cancer, breast cancer and pancreatic cancer and prostate cancer.
","Additionally, loss of LATS2 stimulated reduplication, an activity comparable to that observed when Cyclin E is overexpressed in the absence of p53
",0.2,0.07475293207957137,0.16691844319832605,0.24213374671850663,0.1598893608337051,0.0,0.06927710843373494,0.9409003032630241,0.8449379151354556,0.8217788590207373
83,"We found no obvious effect of LATS2-depletion on the Aurora-A kinase activity when monitored by phosphorylation state of Thr288 on Aurora-A, suggesting that LATS2 may be a downstream of Aurora-A as mentioned in a previous report.
","miR-143, miR-145 and miR-34a have been shown to inhibit cell proliferation, and miR-146a and miR-21 to increase cell growth
",0.2,0.15395161227195273,0.10770701693843106,0.19439015336424778,0.1002714231870537,0.0,0.04296875,0.9190082212568061,0.940893071610867,0.7926500854605507
84,"Oct-4-dependent transcriptional networks have been described regulating self-renewal and pluripotency in human and mouse ES and EC cells and in human mesenchymal cells.
","One study reports upregulation of this miR as revealed by qRT-PCR whereas a sequencing approach and microarray analysis point to a repression of miR-133b in tumor tissue
",0.6,0.09751587591356549,0.18161360714271174,0.28583857482218633,0.29218369873416483,0.0,0.07782101167315175,0.9341620314547259,0.9174615129935704,0.9516954957628592
85,"Genetic and functional studies suggest that neomorphic IDH mutations contribute to myeloid transformation, at least in part, by inhibiting TET enzymatic function.
","The up-regulation of miR-24 has also been observed in gastric and cervical cancers
",0.2,0.1294861640034452,0.0974893175588428,0.21991557964141367,0.160718748906591,0.0,0.042105263157894736,0.9236030034013011,0.8181885085877336,0.7725126662848076
86,"In PC9 cells, loss of GATA6 and/or HOPX did not alter cell growth, whereas reduction of GATA2 and EGFR inhibited cell viability as previously reported.
","Aurora-A is required for the correct localisation and function of centrosomal components like centrosomin, NDEL1, LATS and TACC proteins
",0.2,0.23233813652826701,0.23656345167031506,0.239552523655603,0.2113240535228419,0.0,0.057777777777777775,0.8972053928368776,0.8207560875715888,0.6578819324030789
87,"Centrosomes increase both in size and in microtubule-nucleating capacity just before mitotic entry.
","Functional studies showed that, when introduced into cell lines, miR-146a was found to promote cell proliferation in cervical cancer cells, which suggests that miR-146a works as an oncogenic miRNA in these cancers.
",0.0,0.032957326042825544,-0.005893203016225328,0.2352215190857116,0.31971100984167133,0.0,0.04,0.9065414044552905,0.9606955567480983,-0.3594460915118436
88,"With respect to LATS2, it has been reported that LATS2 induces G2/M arrest and subsequent apoptotic cell death.
","The expression of miR-146a has been found to be up-regulated in papillary thyroid carcinoma, anaplastic thyroid cancer  and cervical cancer.
",0.2,0.15270933519830873,0.09713915830814185,0.3303700907893506,0.5140988765474425,0.0,0.04419889502762431,0.8999981345826833,0.889965587892807,-0.10315446938522399
89,"The up-regulation of miR-146a was also detected in cervical cancer tissues.
","Similarly to PLK1, Aurora-A activity is required for the enrichment or localisation of multiple centrosomal factors which have roles in maturation, including LATS2 and CDK5RAP2/Cnn.
",0.2,0.14002382755701143,0.029389073368250414,0.2793247189604666,0.4097160437977514,0.0,0.05851063829787234,0.9084294862109277,0.9342952289502855,0.2960178445402004
90,"Necroptosis is also part of host defense against virus infection.
","Necrotic death was augmented when caspase activities were compromised by either viral or chemical inhibitors.
",2.0,0.3665743463974334,0.35369736041515226,0.4301040146634435,0.3891771918046543,0.0,0.08396946564885496,0.9312469513160953,0.8996047058184554,1.2812443708028525
91,"Necrotic death was augmented when caspase activities were compromised by either viral or chemical inhibitors.
","Intriguingly, in the presence of caspase inhibitors or following caspase-8 gene ablation, death receptors have also recently been shown to induce necrotic cell death, a process which is dependent on the kinase activity of RIPK1 and RIPK3
",2.8,0.46093252867294787,0.46189053883639036,0.49197377388729185,0.34040234733597735,0.14285714285714285,0.15546218487394958,0.9606571676426482,0.844208861894066,2.7443013277715522
92,"The cyclin-dependent kinase (CDK) inhibitor roscovitine has been reported to down-regulate the anti-apoptotic protein Mcl-1
","Recent work in model systems and acute myelogenous leukemia has suggested that expression of MCL-1 is a key determinant of resistance to ABT-737
",2.0,0.40442162274834975,0.40696887719268254,0.4492437424615099,0.44151470617531896,0.06896551724137931,0.07389162561576355,0.9301954150068366,0.9528850466064617,1.7433397059592828
93,"The up-regulation of miR-146a was also detected in cervical cancer tissues.
","The expression of miR-146a has been found to be up-regulated in cervical cancer.
",4.0,0.8109847454399989,0.794113104910525,0.8437131415296478,0.7989900092296546,0.36363636363636365,0.4177215189873418,0.9817776221000838,0.964919794212147,4.3076533644010535
94,"At the onset of mitosis, LATS2 is activated by phosphorylation and plays important roles in G2/M transition in cultured cells
","Lats2/Kpm is homologous to Lats1 and undergoes cell cycle-dependent phosphorylation
",3.0,0.49150157492147406,0.5292530620710385,0.5017478308086739,0.4545932812883139,0.05263157894736842,0.15894039735099338,0.9511340801867931,0.8496840119324164,2.697935981263143
95,"Ironically, Rest has recently been described as both a tumor suppressor and an oncogene.
","In human epithelial cells REST has been described as a potent suppressor of malignant transformation and its deregulation has been associated with several non-neural tumors including breast and small cell lung cancers
",3.2,0.638985308794109,0.6082972813768442,0.48073509562350347,0.35120880101356244,0.12,0.1407766990291262,0.9509746739562124,0.8667313399871506,2.700727056304739
96,"Alterations in Oct-4 expression promote differentiation and leads to the specification of ectodermal, endodermal or mesodermal primitive progenitors.
","OCT4, a transcript of POU5F1, plays a role in maintaining stem cell pluripotency, self-renewal and chromatin structure in stem cells, and promotes tumor growth in a dose-dependent manner.
",1.6,0.3924830177682352,0.335902257055296,0.43384273352781244,0.6465252168975304,0.0,0.05128205128205128,0.9304241810227446,0.9410653478604007,1.1692350856792242
97,"Three programs, PicTar, miRanda, and TargetScan , were used to predict the targets of miR-21.
","The genes that decreased 2-fold or more were further screened for possible miR-372/3 target sites using a local version of the TargetScan algorithm.
",2.4,0.441660167992353,0.41905503008290795,0.5821426400057147,0.5501391352486846,0.08333333333333333,0.1503267973856209,0.9394458075997392,0.9269863721885531,2.1404504353044853
98,"The recent reports demonstrated that the first eight nucleotides of the 5′ end of miRNA could correlate with the efficient translational repression.
","Mismatches near the 5′ end of the small RNA completely abrogated translational suppression.
",3.2,0.575092556795791,0.6024550642767544,0.6788312397467237,0.6441934688439253,0.18181818181818182,0.22699386503067484,0.9615712815241186,0.9797794354678193,2.9298673996491438
99,"Oncogenic KRAS mutations are common in cancer.
","Notably, c-Raf has recently been found essential for development of K-Ras-driven NSCLCs.",1.8,0.297763231146252,0.28641419134005014,0.49613780156985654,0.4823795433934212,0.0,0.01818181818181818,0.9145685771221014,0.7542792032255824,1.7811072648285489
